date,installed_capacity_mw,available_supply_mw,peak_load_mw,min_load_mw,reserve_mw,reserve_rate_pct,peak_timestamp_raw,min_timestamp_raw
2025-02-21,153457,108665,80061,,28604,35.7,2025/02/21(09:00),-
2025-02-22,153457,107338,67988,,39350,57.9,2025/02/22(20:00),-
2025-02-23,153457,107540,68283,,39257,57.5,2025/02/23(20:00),-
2025-02-24,153457,105968,78296,,27672,35.3,2025/02/24(19:00),-
2025-02-25,153457,105816,77625,,28191,36.3,2025/02/25(09:00),-
2025-02-26,153477,104884,75917,,28967,38.2,2025/02/26(09:00),-
2025-02-27,153477,104748,75932,,28816,37.9,2025/02/27(09:00),-
2025-02-28,153477,103901,73438,,30463,41.5,2025/02/28(10:00),-
2025-03-01,153477,98746,63248,,35498,56.1,2025/03/01(20:00),-
2025-03-02,153477,99109,61922,,37187,60.1,2025/03/02(20:00),-
2025-03-03,153477,100423,67656,,32767,48.4,2025/03/03(19:00),-
2025-03-04,153477,99269,85127,,14142,16.6,2025/03/04(11:00),-
2025-03-05,153492,100976,80532,,20444,25.4,2025/03/05(10:00),-
2025-03-06,153492,101280,75167,,26113,34.7,2025/03/06(09:00),-
2025-03-07,153492,101100,74255,,26845,36.2,2025/03/07(09:00),-
2025-03-08,153492,93030,63786,,29244,45.8,2025/03/08(20:00),-
2025-03-09,153492,93255,62382,,30873,49.5,2025/03/09(20:00),-
2025-03-10,153492,99765,72266,,27499,38.1,2025/03/10(19:00),-
2025-03-11,153492,97773,71531,,26242,36.7,2025/03/11(09:00),-
2025-03-12,153738,96209,71900,,24309,33.8,2025/03/12(10:00),-
2025-03-13,153738,99378,71956,,27422,38.1,2025/03/13(09:00),-
2025-03-14,153738,100418,68297,,32121,47.0,2025/03/14(20:00),-
2025-03-15,153738,89309,61990,,27319,44.1,2025/03/15(20:00),-
2025-03-16,153738,89790,64455,,25335,39.3,2025/03/16(20:00),-
2025-03-17,153738,96562,74273,,22289,30.0,2025/03/17(19:00),-
2025-03-18,153738,95156,79892,,15264,19.1,2025/03/18(10:00),-
2025-03-19,153876,95753,74254,,21499,29.0,2025/03/19(20:00),-
2025-03-20,153876,96338,71832,,24506,34.1,2025/03/20(20:00),-
2025-03-21,153876,94596,68159,,26437,38.8,2025/03/21(20:00),-
2025-03-22,153876,85142,60131,,25011,41.6,2025/03/22(20:00),-
2025-03-23,153876,83744,59671,,24073,40.3,2025/03/23(20:00),-
2025-03-24,153876,89926,68066,,21860,32.1,2025/03/24(20:00),-
2025-03-25,153876,87894,68612,,19282,28.1,2025/03/25(20:00),-
2025-03-26,153905,89489,67221,,22268,33.1,2025/03/26(20:00),-
2025-03-27,153905,89034,69183,,19851,28.7,2025/03/27(10:00),-
2025-03-28,153905,91977,67840,,24137,35.6,2025/03/28(20:00),-
2025-03-29,153905,89041,62150,,26891,43.3,2025/03/29(20:00),-
2025-03-30,153905,88492,61624,,26868,43.6,2025/03/30(20:00),-
2025-03-31,153905,92271,69168,,23103,33.4,2025/03/31(20:00),-
2025-04-01,153905,90369,69182,,21187,30.6,2025/04/01(20:00),-
2025-04-02,153917,92237,69045,,23192,33.6,2025/04/02(20:00),-
2025-04-03,153917,89503,68704,,20799,30.3,2025/04/03(20:00),-
2025-04-04,153917,91237,66311,,24926,37.6,2025/04/04(20:00),-
2025-04-05,153917,88486,60778,,27708,45.6,2025/04/05(20:00),-
2025-04-06,153917,87708,58920,,28788,48.9,2025/04/06(20:00),-
2025-04-07,153917,89982,67482,,22500,33.3,2025/04/07(20:00),-
2025-04-08,153917,88327,67166,,21161,31.5,2025/04/08(20:00),-
2025-04-09,153931,89312,67503,,21809,32.3,2025/04/09(20:00),-
2025-04-10,153931,89284,67051,,22233,33.2,2025/04/10(20:00),-
2025-04-11,153931,86777,64924,,21853,33.7,2025/04/11(20:00),-
2025-04-12,153931,85568,58924,,26644,45.2,2025/04/12(20:00),-
2025-04-13,153931,86436,59804,,26632,44.5,2025/04/13(20:00),-
2025-04-14,153931,86002,71667,,14335,20.0,2025/04/14(17:00),-
2025-04-15,153931,87268,68752,,18516,26.9,2025/04/15(20:00),-
2025-04-16,153995,86187,67535,,18652,27.6,2025/04/16(20:00),-
2025-04-17,153995,84307,67939,,16368,24.1,2025/04/17(20:00),-
2025-04-18,153995,85881,66383,,19498,29.4,2025/04/18(20:00),-
2025-04-19,153995,82393,60286,,22107,36.7,2025/04/19(20:00),-
2025-04-20,153995,80884,58683,,22201,37.8,2025/04/20(20:00),-
2025-04-21,153995,84523,67710,,16813,24.8,2025/04/21(20:00),-
2025-04-22,153995,84839,69713,,15126,21.7,2025/04/22(11:00),-
2025-04-23,154297,85465,67083,,18382,27.4,2025/04/23(20:00),-
2025-04-24,154297,86588,66740,,19848,29.7,2025/04/24(20:00),-
2025-04-25,154297,89542,64865,,24677,38.0,2025/04/25(20:00),-
2025-04-26,154297,86674,57963,,28711,49.5,2025/04/26(20:00),-
2025-04-27,154297,86151,57477,,28674,49.9,2025/04/27(20:00),-
2025-04-28,154297,88876,66068,,22808,34.5,2025/04/28(20:00),-
2025-04-29,154297,89337,66232,,23105,34.9,2025/04/29(20:00),-
2025-04-30,154303,89492,65333,,24159,37.0,2025/04/30(20:00),-
2025-05-01,154303,86138,61111,,25027,41.0,2025/05/01(20:00),-
2025-05-02,154303,87454,61909,,25545,41.3,2025/05/02(20:00),-
2025-05-03,154303,87386,57168,,30218,52.9,2025/05/03(21:00),-
2025-05-04,154303,86483,55754,,30729,55.1,2025/05/04(21:00),-
2025-05-05,154303,84839,57374,,27465,47.9,2025/05/05(20:00),-
2025-05-06,154303,85307,59717,,25590,42.9,2025/05/06(21:00),-
2025-05-07,154303,89291,65492,,23799,36.3,2025/05/07(20:00),-
2025-05-08,154303,89412,66515,,22897,34.4,2025/05/08(20:00),-
2025-05-09,154303,88190,69578,,18612,26.7,2025/05/09(11:00),-
2025-05-10,154303,86600,59775,,26825,44.9,2025/05/10(20:00),-
2025-05-11,154303,84111,58905,,25206,42.8,2025/05/11(21:00),-
2025-05-12,154303,85150,67736,,17414,25.7,2025/05/12(20:00),-
2025-05-13,154303,84832,68714,,16118,23.5,2025/05/13(20:00),-
2025-05-14,154331,84774,68653,,16121,23.5,2025/05/14(20:00),-
2025-05-15,154331,83121,69998,,13123,18.7,2025/05/15(10:00),-
2025-05-16,154331,83521,72857,,10664,14.6,2025/05/16(16:00),-
2025-05-17,154331,82554,61203,,21351,34.9,2025/05/17(20:00),-
2025-05-18,154331,82893,58594,,24299,41.5,2025/05/18(21:00),-
2025-05-19,154331,82563,68353,,14210,20.8,2025/05/19(20:00),-
2025-05-20,154331,83045,72893,,10152,13.9,2025/05/20(20:00),-
2025-05-21,154557,82818,74239,,8579,11.6,2025/05/21(17:00),-
2025-05-22,154557,83491,71622,,11869,16.6,2025/05/22(19:00),-
2025-05-23,154557,83800,67177,,16623,24.7,2025/05/23(17:00),-
2025-05-24,154557,79061,58828,,20233,34.4,2025/05/24(20:00),-
2025-05-25,154557,81611,58337,,23274,39.9,2025/05/25(21:00),-
2025-05-26,154557,82182,68026,,14156,20.8,2025/05/26(20:00),-
2025-05-27,154557,83523,69448,,14075,20.3,2025/05/27(20:00),-
2025-05-28,154673,83734,68575,,15159,22.1,2025/05/28(20:00),-
2025-05-29,154673,85496,69244,,16252,23.5,2025/05/29(20:00),-
2025-05-30,154673,84669,67178,,17491,26.0,2025/05/30(20:00),-
2025-05-31,154673,83594,59788,,23806,39.8,2025/05/31(21:00),-
2025-06-01,154673,83305,60283,,23022,38.2,2025/06/01(21:00),-
2025-06-02,154673,85360,69209,,16151,23.3,2025/06/02(17:00),-
2025-06-03,154673,85310,62134,,23176,37.3,2025/06/03(21:00),-
2025-06-04,154673,87517,68127,,19390,28.5,2025/06/04(20:00),-
2025-06-05,154673,89246,68191,,21055,30.9,2025/06/05(20:00),-
2025-06-06,154673,88122,63003,,25119,39.9,2025/06/06(20:00),-
2025-06-07,154673,88659,61690,,26969,43.7,2025/06/07(20:00),-
2025-06-08,154673,87751,63953,,23798,37.2,2025/06/08(21:00),-
2025-06-09,154673,91281,74569,,16712,22.4,2025/06/09(19:00),-
2025-06-10,154673,90138,73235,,16903,23.1,2025/06/10(19:00),-
2025-06-11,154689,89768,70733,,19035,26.9,2025/06/11(20:00),-
2025-06-12,154689,91174,73440,,17734,24.1,2025/06/12(18:00),-
2025-06-13,154689,91996,73842,,18154,24.6,2025/06/13(17:00),-
2025-06-14,154689,89859,66062,,23797,36.0,2025/06/14(20:00),-
2025-06-15,154689,89942,68191,,21751,31.9,2025/06/15(20:00),-
2025-06-16,154689,92257,79094,,13163,16.6,2025/06/16(11:00),-
2025-06-17,154689,90185,76928,,13257,17.2,2025/06/17(20:00),-
2025-06-18,154727,92879,76769,,15961,20.8,2025/06/18(19:00),-
2025-06-19,154727,92859,80132,,12727,15.9,2025/06/19(20:00),-
2025-06-20,154727,94682,81637,,13045,16.0,2025/06/20(11:00),-
2025-06-21,154727,92592,67111,,25481,38.0,2025/06/21(12:00),-
2025-06-22,154727,91369,63748,,27621,43.3,2025/06/22(21:00),-
2025-06-23,154727,94389,77000,,17389,22.6,2025/06/23(19:00),-
2025-06-24,154727,94694,77050,,17644,22.9,2025/06/24(15:00),-
2025-06-25,154917,94869,73192,,21677,29.6,2025/06/25(11:00),-
2025-06-26,154917,98690,74223,,24467,33.0,2025/06/26(19:00),-
2025-06-27,154917,99306,76223,,23083,30.3,2025/06/27(20:00),-
2025-06-28,154917,96183,71638,,24545,34.3,2025/06/28(20:00),-
2025-06-29,154917,95631,72284,,23347,32.3,2025/06/29(20:00),-
2025-06-30,154917,99615,85599,,13216,15.4,2025/06/30(19:00),-
2025-07-01,154917,100114,89209,,10905,12.2,2025/07/01(19:00),-
2025-07-02,154955,101929,89069,,12860,14.4,2025/07/02(19:00),-
2025-07-03,154955,101520,89103,,12417,13.9,2025/07/03(19:00),-
2025-07-04,154955,100104,84920,,15184,17.9,2025/07/04(17:00),-
2025-07-05,154955,98867,77901,,20966,26.9,2025/07/05(20:00),-
2025-07-06,154955,96613,78705,,17908,22.8,2025/07/06(20:00),-
2025-07-07,154955,103441,93374,,10067,10.8,2025/07/07(19:00),-
2025-07-08,154955,105151,95675,,9476,9.9,2025/07/08(18:00),-
2025-07-09,155040,105326,92685,,12641,13.6,2025/07/09(19:00),-
2025-07-10,155040,105730,90717,,15013,16.5,2025/07/10(19:00),-
2025-07-11,155040,104489,87206,,17283,19.8,2025/07/11(19:00),-
2025-07-12,155040,100380,77144,,23236,30.1,2025/07/12(20:00),-
2025-07-13,155040,101057,71975,,29082,40.4,2025/07/13(20:00),-
2025-07-14,155040,106990,80116,,26874,33.5,2025/07/14(17:00),-
2025-07-15,155040,105859,78825,,27034,34.3,2025/07/15(17:00),-
2025-07-16,155242,104496,82918,,21578,26.0,2025/07/16(11:00),-
2025-07-17,155242,104436,82505,,21931,26.6,2025/07/17(15:00),-
2025-07-18,155242,105301,81588,,23713,29.1,2025/07/18(17:00),-
2025-07-19,155242,102900,70401,,32499,46.2,2025/07/19(20:00),-
2025-07-20,155242,101687,73579,,28108,38.2,2025/07/20(20:00),-
2025-07-21,155242,105513,86584,,18929,21.9,2025/07/21(19:00),-
2025-07-22,155242,105541,88890,,16651,18.7,2025/07/22(19:00),-
2025-07-23,155279,106061,89515,,16546,18.5,2025/07/23(19:00),-
2025-07-24,155279,106120,91379,,14741,16.1,2025/07/24(19:00),-
2025-07-25,155279,105584,90528,,15056,16.6,2025/07/25(19:00),-
2025-07-26,155279,100562,82821,,17741,21.4,2025/07/26(20:00),-
2025-07-27,155279,100874,82696,,18178,22.0,2025/07/27(20:00),-
2025-07-28,155279,103747,90985,,12762,14.0,2025/07/28(19:00),-
2025-07-29,155279,104001,90991,,13010,14.3,2025/07/29(19:00),-
2025-07-30,155308,104699,87806,,16893,19.2,2025/07/30(18:00),-
2025-07-31,155308,103514,86203,,17311,20.1,2025/07/31(20:00),-
2025-08-01,155308,104651,85678,,18973,22.1,2025/08/01(20:00),-
2025-08-02,155308,102020,80532,,21488,26.7,2025/08/02(20:00),-
2025-08-03,155308,102189,76329,,25860,33.9,2025/08/03(19:00),-
2025-08-04,155308,104736,86074,,18662,21.7,2025/08/04(19:00),-
2025-08-05,155308,104583,87891,,16692,19.0,2025/08/05(19:00),-
2025-08-06,155367,105126,87801,,17325,19.7,2025/08/06(15:00),-
2025-08-07,155367,103624,87053,,16571,19.0,2025/08/07(19:00),-
2025-08-08,155367,104122,84820,,19302,22.8,2025/08/08(17:00),-
2025-08-09,155367,99757,72350,,27407,37.9,2025/08/09(12:00),-
2025-08-10,155367,101346,73104,,28242,38.6,2025/08/10(20:00),-
2025-08-11,155367,103116,85071,,18045,21.2,2025/08/11(15:00),-
2025-08-12,155367,103327,85223,,18104,21.2,2025/08/12(17:00),-
2025-08-13,155381,102301,85279,,17022,20.0,2025/08/13(19:00),-
2025-08-14,155381,102903,84685,,18218,21.5,2025/08/14(19:00),-
2025-08-15,155381,99922,80573,,19349,24.0,2025/08/15(20:00),-
2025-08-16,155381,100661,78156,,22505,28.8,2025/08/16(20:00),-
2025-08-17,155381,101030,78493,,22537,28.7,2025/08/17(20:00),-
2025-08-18,155381,106409,91911,,14498,15.8,2025/08/18(18:00),-
2025-08-19,155381,104000,93346,,10654,11.4,2025/08/19(19:00),-
2025-08-20,155385,104804,93164,,11640,12.5,2025/08/20(19:00),-
2025-08-21,155385,103122,94599,,8523,9.0,2025/08/21(19:00),-
2025-08-22,155385,104276,93253,,11023,11.8,2025/08/22(18:00),-
2025-08-23,155385,97925,83469,,14456,17.3,2025/08/23(20:00),-
2025-08-24,155385,97243,83069,,14174,17.1,2025/08/24(20:00),-
2025-08-25,155385,105011,95951,,9060,9.4,2025/08/25(18:00),-
2025-08-26,155385,104341,91434,,12907,14.1,2025/08/26(19:00),-
2025-08-27,155655,105329,88503,,16826,19.0,2025/08/27(18:00),-
2025-08-28,155655,104389,91396,,12993,14.2,2025/08/28(18:00),-
2025-08-29,155655,103508,91742,,11766,12.8,2025/08/29(19:00),-
2025-08-30,155655,99035,81144,,17891,22.0,2025/08/30(20:00),-
2025-08-31,155655,98809,78152,,20657,26.4,2025/08/31(20:00),-
2025-09-01,155655,100937,89532,,11405,12.7,2025/09/01(17:00),-
2025-09-02,155655,101552,87098,,14454,16.6,2025/09/02(19:00),-
2025-09-03,155666,101534,88533,,13001,14.7,2025/09/03(18:00),-
2025-09-04,155666,101117,88135,,12982,14.7,2025/09/04(18:00),-
2025-09-05,155666,100970,88196,,12774,14.5,2025/09/05(17:00),-
2025-09-06,155666,97608,77341,,19928,25.8,2025/09/06(20:00),-
2025-09-07,155666,97903,73125,,24778,33.9,2025/09/07(20:00),-
2025-09-08,155666,100320,83765,,16555,19.8,2025/09/08(17:00),-
2025-09-09,155666,100085,80100,,19985,25.0,2025/09/09(15:00),-
2025-09-10,155678,101194,80012,,21182,26.5,2025/09/10(19:00),-
2025-09-11,155678,101975,81243,,20732,25.5,2025/09/11(18:00),-
2025-09-12,155678,100061,80265,,19796,24.7,2025/09/12(17:00),-
2025-09-13,155678,97160,70110,,27050,38.6,2025/09/13(19:00),-
2025-09-14,155678,95805,69712,,26093,37.4,2025/09/14(20:00),-
2025-09-15,155678,98105,82311,,15794,19.2,2025/09/15(17:00),-
2025-09-16,155678,97568,84004,,13564,16.1,2025/09/16(19:00),-
2025-09-17,155702,97648,84378,,13270,15.7,2025/09/17(15:00),-
2025-09-18,155702,98709,77178,,21531,27.9,2025/09/18(19:00),-
2025-09-19,155702,98454,75214,,23240,30.9,2025/09/19(17:00),-
2025-09-20,155702,92872,65418,,27454,42.0,2025/09/20(20:00),-
2025-09-21,155702,93332,64083,,29249,45.6,2025/09/21(20:00),-
2025-09-22,155702,95534,73830,,21704,29.4,2025/09/22(19:00),-
2025-09-23,155702,96607,74796,,21811,29.2,2025/09/23(19:00),-
2025-09-24,155901,96646,79128,,17518,22.1,2025/09/24(17:00),-
2025-09-25,155901,96703,77812,,18891,24.3,2025/09/25(19:00),-
2025-09-26,155901,97069,74644,,22425,30.0,2025/09/26(19:00),-
2025-09-27,155901,92649,66185,,26464,40.0,2025/09/27(19:00),-
2025-09-28,155901,90860,64199,,26661,41.5,2025/09/28(20:00),-
2025-09-29,155901,94325,73653,,20672,28.1,2025/09/29(19:00),-
2025-09-30,155901,94822,73444,,21378,29.1,2025/09/30(19:00),-
2025-10-01,155914,95243,73111,,22132,30.3,2025/10/01(19:00),-
2025-10-02,155914,95782,70696,,25086,35.5,2025/10/02(17:00),-
2025-10-03,155914,91637,63924,,27713,43.4,2025/10/03(19:00),-
2025-10-04,155914,89638,60603,,29035,47.9,2025/10/04(19:00),-
2025-10-05,155914,89621,56927,,32694,57.4,2025/10/05(19:00),-
2025-10-06,155914,89310,53033,,36277,68.4,2025/10/06(20:00),-
2025-10-07,155914,89922,56492,,33430,59.2,2025/10/07(19:00),-
2025-10-08,155914,89175,59071,,30104,51.0,2025/10/08(19:00),-
2025-10-09,155914,90700,61180,,29520,48.3,2025/10/09(19:00),-
2025-10-10,155914,89398,66232,,23166,35.0,2025/10/10(19:00),-
2025-10-11,155914,87301,64027,,23274,36.4,2025/10/11(19:00),-
2025-10-12,155914,86152,62650,,23502,37.5,2025/10/12(19:00),-
2025-10-13,155914,85857,73176,,12681,17.3,2025/10/13(17:00),-
2025-10-14,155914,87080,72660,,14420,19.8,2025/10/14(19:00),-
2025-10-15,155960,86525,73212,,13313,18.2,2025/10/15(17:00),-
2025-10-16,155960,89791,72937,,16854,23.1,2025/10/16(19:00),-
2025-10-17,155960,85173,71620,,13553,18.9,2025/10/17(17:00),-
2025-10-18,155960,86086,61543,,24543,39.9,2025/10/18(19:00),-
2025-10-19,155960,84079,60162,,23917,39.8,2025/10/19(19:00),-
2025-10-20,155960,88831,69493,,19338,27.8,2025/10/20(19:00),-
2025-10-21,155960,87045,70431,,16614,23.6,2025/10/21(19:00),-
2025-10-22,156219,89571,69634,,19937,28.6,2025/10/22(19:00),-
2025-10-23,156219,87862,69621,,18241,26.2,2025/10/23(19:00),-
2025-10-24,156219,88926,68362,,20564,30.1,2025/10/24(19:00),-
2025-10-25,156219,86240,60537,,25703,42.5,2025/10/25(19:00),-
2025-10-26,156219,85298,60017,,25281,42.1,2025/10/26(19:00),-
2025-10-27,156219,88277,70932,,17345,24.5,2025/10/27(19:00),-
2025-10-28,156219,87909,71448,,16461,23.0,2025/10/28(19:00),-
2025-10-29,156243,89067,70693,,18374,26.0,2025/10/29(19:00),-
2025-10-30,156243,89929,71052,,18877,26.6,2025/10/30(19:00),-
2025-10-31,156243,88615,68971,,19644,28.5,2025/10/31(19:00),-
2025-11-01,156243,88532,60385,,28147,46.6,2025/11/01(19:00),-
2025-11-02,156243,88096,60384,,27712,45.9,2025/11/02(19:00),-
2025-11-03,156243,88447,71072,,17375,24.4,2025/11/03(19:00),-
2025-11-04,156243,92089,70465,,21624,30.7,2025/11/04(19:00),-
2025-11-05,156273,92212,69436,,22776,32.8,2025/11/05(19:00),-
2025-11-06,156273,94145,70055,,24090,34.4,2025/11/06(19:00),-
2025-11-07,156273,92320,67814,,24506,36.1,2025/11/07(19:00),-
2025-11-08,156273,89650,59993,,29657,49.4,2025/11/08(19:00),-
2025-11-09,156273,89270,59258,,30012,50.6,2025/11/09(19:00),-
2025-11-10,156273,91931,70285,,21646,30.8,2025/11/10(19:00),-
2025-11-11,156273,92487,70873,,21614,30.5,2025/11/11(19:00),-
2025-11-12,156253,91659,70050,,21609,30.8,2025/11/12(18:00),-
2025-11-13,156253,93355,69937,,23418,33.5,2025/11/13(19:00),-
2025-11-14,156253,92639,68713,,23926,34.8,2025/11/14(18:00),-
2025-11-15,156253,87611,60524,,27087,44.8,2025/11/15(19:00),-
2025-11-16,156253,88240,60424,,27816,46.0,2025/11/16(19:00),-
2025-11-17,156253,92147,74529,,17618,23.6,2025/11/17(18:00),-
2025-11-18,156253,95666,76163,,19503,25.6,2025/11/18(18:00),-
2025-11-19,156464,96032,75238,,20794,27.6,2025/11/19(18:00),-
2025-11-20,156464,96163,73692,,22471,30.5,2025/11/20(18:00),-
2025-11-21,156464,97162,72132,,25030,34.7,2025/11/21(18:00),-
2025-11-22,156464,91024,62085,,28939,46.6,2025/11/22(19:00),-
2025-11-23,156464,92308,61211,,31547,51.5,2025/11/23(19:00),-
2025-11-24,156464,96061,71960,50197.0,24101,33.5,2025/11/24(18:00),2025/11/24(04:00)
2025-11-25,156464,95444,75196,55383.0,20248,26.9,2025/11/25(18:00),2025/11/25(04:00)
2025-11-26,156477,96199,73232,56261.0,22967,31.4,2025/11/26(18:00),2025/11/26(04:00)
2025-11-27,156477,94787,75945,56360.0,18842,24.8,2025/11/27(17:00),2025/11/27(04:00)
2025-11-28,156477,95519,73549,57119.0,21970,29.9,2025/11/28(18:00),2025/11/28(04:00)
2025-11-29,156477,91558,62479,48922.0,29079,46.5,2025/11/29(19:00),2025/11/29(13:00)
2025-11-30,156477,92745,60401,44061.0,32344,53.5,2025/11/30(19:00),2025/11/30(13:00)
2025-12-01,156477,97670,74406,50030.0,23264,31.3,2025/12/01(18:00),2025/12/01(04:00)
2025-12-02,156477,102652,78345,57191.0,24307,31.0,2025/12/02(18:00),2025/12/02(04:00)
2025-12-03,156492,104632,82657,60080.0,21975,26.6,2025/12/03(18:00),2025/12/03(04:00)
2025-12-04,156492,103389,82146,62403.0,21243,25.9,2025/12/04(18:00),2025/12/04(04:00)
2025-12-05,156492,102200,80983,61958.0,21217,26.2,2025/12/05(09:00),2025/12/05(04:00)
2025-12-06,156492,95440,66892,55770.0,28548,42.7,2025/12/06(19:00),2025/12/06(13:00)
2025-12-07,156492,98812,63867,48865.0,34945,54.7,2025/12/07(19:00),2025/12/07(13:00)
2025-12-08,156492,103260,78886,52773.0,24374,30.9,2025/12/08(18:00),2025/12/08(04:00)
2025-12-09,156492,103878,79694,60394.0,24184,30.3,2025/12/09(09:00),2025/12/09(04:00)
2025-12-10,156617,102143,78779,60188.0,23364,29.7,2025/12/10(09:00),2025/12/10(04:00)
2025-12-11,156617,100988,78517,58798.0,22471,28.6,2025/12/11(10:00),2025/12/11(04:00)
2025-12-12,156629,103110,78812,60560.0,24298,30.8,2025/12/12(09:00),2025/12/12(04:00)
2025-12-13,156629,97840,67247,58181.0,30593,45.5,2025/12/13(18:00),2025/12/13(04:00)
2025-12-14,156629,102395,66818,55011.0,35577,53.2,2025/12/14(19:00),2025/12/14(04:00)
2025-12-15,156629,104498,81217,55820.0,23281,28.7,2025/12/15(10:00),2025/12/15(04:00)
2025-12-16,156629,101995,82243,59994.0,19752,24.0,2025/12/16(10:00),2025/12/16(04:00)
2025-12-17,156637,99912,77799,58813.0,22113,28.4,2025/12/17(09:00),2025/12/17(04:00)
2025-12-18,156637,102466,79780,60153.0,22686,28.4,2025/12/18(09:00),2025/12/18(04:00)
2025-12-19,156637,102990,81098,60410.0,21892,27.0,2025/12/19(10:00),2025/12/19(04:00)
2025-12-20,156637,96583,64243,57087.0,32340,50.3,2025/12/20(11:00),2025/12/20(05:00)
2025-12-21,156637,101268,66522,49574.0,34746,52.2,2025/12/21(19:00),2025/12/21(14:00)
2025-12-22,156637,102577,81177,56284.0,21400,26.4,2025/12/22(09:00),2025/12/22(04:00)
2025-12-23,156637,102715,82812,60732.0,19903,24.0,2025/12/23(10:00),2025/12/23(04:00)
2025-12-24,156637,104228,82180,59318.0,22048,26.8,2025/12/24(11:00),2025/12/24(04:00)
2025-12-25,156637,105458,72089,55977.0,33369,46.3,2025/12/25(19:00),2025/12/25(13:00)
2025-12-26,156981,106271,82377,60896.0,23894,29.0,2025/12/26(18:00),2025/12/26(04:00)
2025-12-27,156981,102910,69190,60022.0,33720,48.7,2025/12/27(19:00),2025/12/27(13:00)
2025-12-28,156981,101070,65599,52333.0,35471,54.1,2025/12/28(19:00),2025/12/28(14:00)
2025-12-29,156981,104240,79283,54793.0,24957,31.5,2025/12/29(10:00),2025/12/29(04:00)
2025-12-30,156981,101442,79693,59559.0,21749,27.3,2025/12/30(09:00),2025/12/30(04:00)
2025-12-31,157063,106624,79488,60555.0,27136,34.1,2025/12/31(09:00),2025/12/31(04:00)
